point_id,patch_label,patch_source,center_sigma,center_rho,center_beta,center_nucleus,sigma,rho,beta
P0021,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.055696000000003,102.35130799999999,2.5057520000000006
P0022,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.055696000000003,102.35130799999999,2.5343020000000003
P0023,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.055696000000003,102.35130799999999,2.5628520000000004
P0024,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.055696000000003,102.35130799999999,2.5914020000000004
P0025,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.055696000000003,102.35130799999999,2.619952
P0026,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.35130799999999,2.5057520000000006
P0027,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.35130799999999,2.5343020000000003
P0028,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.35130799999999,2.5628520000000004
P0029,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.35130799999999,2.5914020000000004
P0030,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.35130799999999,2.619952
P0031,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.60130799999999,2.5057520000000006
P0032,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.60130799999999,2.5343020000000003
P0033,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.60130799999999,2.5628520000000004
P0034,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.60130799999999,2.5914020000000004
P0035,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.60130799999999,2.619952
P0036,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.85130799999999,2.5057520000000006
P0037,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.85130799999999,2.5343020000000003
P0038,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.85130799999999,2.5628520000000004
P0039,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.85130799999999,2.5914020000000004
P0040,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,101.85130799999999,2.619952
P0041,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.10130799999999,2.5057520000000006
P0042,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.10130799999999,2.5343020000000003
P0043,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.10130799999999,2.5628520000000004
P0044,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.10130799999999,2.5914020000000004
P0045,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.10130799999999,2.619952
P0046,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.35130799999999,2.5057520000000006
P0047,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.35130799999999,2.5343020000000003
P0048,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.35130799999999,2.5628520000000004
P0049,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.35130799999999,2.5914020000000004
P0050,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.104046000000002,102.35130799999999,2.619952
P0051,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.35130799999999,2.5057520000000006
P0052,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.35130799999999,2.5343020000000003
P0053,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.35130799999999,2.5628520000000004
P0054,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.35130799999999,2.5914020000000004
P0055,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.35130799999999,2.619952
P0056,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.60130799999999,2.5057520000000006
P0057,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.60130799999999,2.5343020000000003
P0058,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.60130799999999,2.5628520000000004
P0059,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.60130799999999,2.5914020000000004
P0060,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.60130799999999,2.619952
P0061,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.85130799999999,2.5057520000000006
P0062,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.85130799999999,2.5343020000000003
P0063,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.85130799999999,2.5628520000000004
P0064,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.85130799999999,2.5914020000000004
P0065,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,101.85130799999999,2.619952
P0066,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.10130799999999,2.5057520000000006
P0067,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.10130799999999,2.5343020000000003
P0068,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.10130799999999,2.5628520000000004
P0069,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.10130799999999,2.5914020000000004
P0070,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.10130799999999,2.619952
P0071,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.35130799999999,2.5057520000000006
P0072,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.35130799999999,2.5343020000000003
P0073,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.35130799999999,2.5628520000000004
P0074,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.35130799999999,2.5914020000000004
P0075,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.152396000000001,102.35130799999999,2.619952
P0076,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.35130799999999,2.5057520000000006
P0077,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.35130799999999,2.5343020000000003
P0078,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.35130799999999,2.5628520000000004
P0079,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.35130799999999,2.5914020000000004
P0080,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.35130799999999,2.619952
P0081,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.60130799999999,2.5057520000000006
P0082,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.60130799999999,2.5343020000000003
P0083,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.60130799999999,2.5628520000000004
P0084,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.60130799999999,2.5914020000000004
P0085,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.60130799999999,2.619952
P0086,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.85130799999999,2.5057520000000006
P0087,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.85130799999999,2.5343020000000003
P0088,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.85130799999999,2.5628520000000004
P0089,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.85130799999999,2.5914020000000004
P0090,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,101.85130799999999,2.619952
P0091,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.10130799999999,2.5057520000000006
P0092,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.10130799999999,2.5343020000000003
P0093,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.10130799999999,2.5628520000000004
P0094,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.10130799999999,2.5914020000000004
P0095,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.10130799999999,2.619952
P0096,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.35130799999999,2.5057520000000006
P0097,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.35130799999999,2.5343020000000003
P0098,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.35130799999999,2.5628520000000004
P0099,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.35130799999999,2.5914020000000004
P0100,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.200746,102.35130799999999,2.619952
P0101,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.35130799999999,2.5057520000000006
P0102,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.35130799999999,2.5343020000000003
P0103,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.35130799999999,2.5628520000000004
P0104,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.35130799999999,2.5914020000000004
P0105,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.35130799999999,2.619952
P0106,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.60130799999999,2.5057520000000006
P0107,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.60130799999999,2.5343020000000003
P0108,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.60130799999999,2.5628520000000004
P0109,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.60130799999999,2.5914020000000004
P0110,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.60130799999999,2.619952
P0111,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.85130799999999,2.5057520000000006
P0112,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.85130799999999,2.5343020000000003
P0113,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.85130799999999,2.5628520000000004
P0114,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.85130799999999,2.5914020000000004
P0115,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,101.85130799999999,2.619952
P0116,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.10130799999999,2.5057520000000006
P0117,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.10130799999999,2.5343020000000003
P0118,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.10130799999999,2.5628520000000004
P0119,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.10130799999999,2.5914020000000004
P0120,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.10130799999999,2.619952
P0121,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.35130799999999,2.5057520000000006
P0122,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.35130799999999,2.5343020000000003
P0123,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.35130799999999,2.5628520000000004
P0124,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.35130799999999,2.5914020000000004
P0125,B_CENTER_EMPIRICAL,empirical_mean_of_B,10.152396000000001,101.85130799999999,2.5628520000000004,GLOBAL,10.249096,102.35130799999999,2.619952
P0126,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.5,2.4179000000000004
P0127,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.5,2.4464500000000005
P0128,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.5,2.475
P0129,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.5,2.5035499999999997
P0130,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.5,2.5321
P0131,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.75,2.4179000000000004
P0132,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.75,2.4464500000000005
P0133,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.75,2.475
P0134,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.75,2.5035499999999997
P0135,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,104.75,2.5321
P0136,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.0,2.4179000000000004
P0137,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.0,2.4464500000000005
P0138,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.0,2.475
P0139,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.0,2.5035499999999997
P0140,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.0,2.5321
P0141,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.25,2.4179000000000004
P0142,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.25,2.4464500000000005
P0143,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.25,2.475
P0144,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.25,2.5035499999999997
P0145,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.25,2.5321
P0146,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.5,2.4179000000000004
P0147,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.5,2.4464500000000005
P0148,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.5,2.475
P0149,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.5,2.5035499999999997
P0150,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.553300000000002,105.5,2.5321
P0151,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.5,2.4179000000000004
P0152,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.5,2.4464500000000005
P0153,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.5,2.475
P0154,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.5,2.5035499999999997
P0155,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.5,2.5321
P0156,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.75,2.4179000000000004
P0157,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.75,2.4464500000000005
P0158,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.75,2.475
P0159,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.75,2.5035499999999997
P0160,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,104.75,2.5321
P0161,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.0,2.4179000000000004
P0162,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.0,2.4464500000000005
P0163,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.0,2.475
P0164,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.0,2.5035499999999997
P0165,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.0,2.5321
P0166,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.25,2.4179000000000004
P0167,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.25,2.4464500000000005
P0168,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.25,2.475
P0169,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.25,2.5035499999999997
P0170,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.25,2.5321
P0171,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.5,2.4179000000000004
P0172,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.5,2.4464500000000005
P0173,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.5,2.475
P0174,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.5,2.5035499999999997
P0175,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.601650000000001,105.5,2.5321
P0176,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.5,2.4179000000000004
P0177,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.5,2.4464500000000005
P0178,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.5,2.475
P0179,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.5,2.5035499999999997
P0180,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.5,2.5321
P0181,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.75,2.4179000000000004
P0182,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.75,2.4464500000000005
P0183,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.75,2.475
P0184,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.75,2.5035499999999997
P0185,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,104.75,2.5321
P0186,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.0,2.4179000000000004
P0187,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.0,2.4464500000000005
P0188,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.0,2.475
P0189,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.0,2.5035499999999997
P0190,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.0,2.5321
P0191,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.25,2.4179000000000004
P0192,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.25,2.4464500000000005
P0193,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.25,2.475
P0194,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.25,2.5035499999999997
P0195,POS_BEST,best_positive_B,10.65,105.0,2.475,NEG3,10.65,105.25,2.5321
