nucleus_id,nucleus_kind,center_sigma,center_rho,center_beta,anchor,topo_idx,perm,topo_label,perm_label,effective_signature,source_mode,point_id,patch_label,patch_source,center_nucleus_label,sigma,rho,beta,bounded_frac_ref,moving_frac_ref,pos_lyap_frac_ref,mle_mean_ref,mle_median_ref,mle_std_ref,mle_median_r5,mle_median_r10,mle_median_r20,mle_delta,mle_sign_stability,class_v3_3bis,all_bounded,all_moving,stable_under_renorm
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0011,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,101.85130799999999,2.5057520000000006,1.0,1.0,1.0,1.562317428473794,1.564519115649638,0.17045131509556255,1.705464695263519,1.564519115649638,1.735083689207607,0.17056457355796883,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0012,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,101.85130799999999,2.5343020000000003,1.0,1.0,1.0,1.5031557972338168,1.571416912931648,0.14497542670594274,1.4878156262460074,1.571416912931648,1.6719916826177939,0.18417605637178647,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0013,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,101.85130799999999,2.5628520000000004,1.0,1.0,1.0,1.4756649294165103,1.454193837632085,0.2392183408302986,1.4131469872436706,1.454193837632085,1.366308426775503,0.08788541085658208,0.0,CHAOS_STRONG,True,True,True
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0014,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,101.85130799999999,2.5914020000000004,1.0,1.0,1.0,0.8747896016665052,0.9048557677442817,0.17947140431997713,1.0736705060057359,0.9048557677442817,0.8587017528748282,0.21496875313090769,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0015,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,101.85130799999999,2.619952,1.0,1.0,0.625,0.22628699398648414,0.10357013694671285,0.3832446303557296,0.3871117076696516,0.10357013694671285,0.8230968910242515,0.7195267540775387,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0016,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.10130799999999,2.5057520000000006,1.0,1.0,1.0,1.586699041056475,1.5078127294847996,0.2349142837426307,1.641983627303362,1.5078127294847996,1.5456044096594521,0.13417089781856228,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0017,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.10130799999999,2.5343020000000003,1.0,1.0,1.0,1.4289197720849993,1.4469729024070284,0.20300010756172152,1.5767966075465984,1.4469729024070284,1.459335912946025,0.1298237051395701,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0018,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.10130799999999,2.5628520000000004,1.0,1.0,1.0,1.4363106716942018,1.4956843375031723,0.2860630926778365,1.4923732317348515,1.4956843375031723,1.5482562160802007,0.05588298434534922,0.0,CHAOS_STRONG,True,True,True
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0019,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.10130799999999,2.5914020000000004,1.0,1.0,1.0,0.3441701572745872,0.337629378726502,0.1953295969428247,0.44632822296410346,0.337629378726502,0.6503803731022211,0.31275099437571907,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0020,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.10130799999999,2.619952,1.0,1.0,0.625,0.44218119744155193,0.017975871016830604,0.6969898247154024,0.20765921301614237,0.017975871016830604,-0.017254911787231826,0.2249141248033742,0.6666666666666666,BORDER,True,True,False
